x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	y
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	STol	a	N3	OBn	OBn	OH	6_OH	primary	4.15	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.8
imidate	a	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TMSOTf	0.86
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	phenyl	2.86	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.75
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	STol	a	N3	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.7	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.8
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.91
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.67
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.67
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.4
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.4
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.4
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.4
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.75
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.4
imidate	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TMSOTf	0.25
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	tertiary	80	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.75
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.8
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.88
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.9
imidate	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TMSOTf	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.9
imidate	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	TMSOTf	0.95
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.3
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-70	DCM	0.167M	01:01.5	NIS_TMSOTf	0.17
imidate	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	-	-	-	-	-	-	1_OH	tertiary	80	-78	DCM	0.167M	01:01.5	TMSOTf	0.14
imidate	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-50	DCM	0.167M	01:01.5	TMSOTf	0.06
imidate	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-50	DCM	0.167M	01:01.5	TMSOTf	0.33
imidate	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-50	DCM	0.167M	01:01.5	TMSOTf	0.33
STol	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	STol	a	N3	OBn	OH	OBn	4_OH	secondary	2.6	-50	DCM	0.167M	01:01.5	NIS_TMSOTf	0.06
imidate	a	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TMSOTf	0.11
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-78	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.25
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	NIS_TMSOTf	0.43
imidate	a	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	TMSOTf	0.2
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	-	-	-	-	-	-	1_OH	primary	100	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.11
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.67
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	NIS_TMSOTf	0.5
imidate	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	TMSOTf	0.6
imidate	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TMSOTf	0.75
imidate	a	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-78	DCM	0.167M	01:01.5	TMSOTf	0.63
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.83
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.83
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	NIS_TMSOTf	0.95
STol	a	H	equatorial	OBn	OBn	axial	OBn	300000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TMSOTf	0.89
imidate	a	H	equatorial	OBn	OBn	axial	OBn	300000	-	-	-	-	-	-	1_OH	phenyl	1.36	-78	DCM	0.167M	01:01.5	TMSOTf	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	secondary	126	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.94
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	primary	100	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.95
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.83
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	benzyl	5.76	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	STol	a	H	OBn	OH	OBn	4_OH	secondary	2.31	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	-	-	-	-	-	-	1_OH	secondary	126	-70	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.25
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.33
imidate	a	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TMSOTf	0.25
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.23
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.4
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	STol	a	N3	OBn	OBn	OH	6_OH	primary	4.15	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.8
imidate	a	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TMSOTf	0.86
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	phenyl	2.86	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.7
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	STol	a	N3	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.7	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.8
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.92
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.67
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.65
STol	b	H	equatorial	OBn	OBn	equatorial	H	90000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.4
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.4
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.38
STol	b	H	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	110000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	1																							
imidate	a	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TMSOTf	0.13																							
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.25											
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.1																							
																							
																							
																							
																							
																							

